,Descripcion,Amenidades,Detalles,Precio,Direccion
168,"Casa de venta en Ciudad Juárez, fraccionamiento La Cañada, de una planta, cuenta con sala-comedor-cocina, dos recámaras con espacio para closet, un baño, patio pequeñísimo semi techado, cochera cerrada y cubierta para 1 auto, piso de cerámica en la casa y la cochera, aire y boiler, enrejada y con portón",[],"['Recámaras\n2', 'Baños\n1', 'Habitaciones (en total)\n3', 'Construido (Año)\n2019', 'Construidos (m²)\n89', 'Terreno (m²)\n134']","$ 697,000","La Cañada, Ciudad Juárez"
169,"TERRENO 279.130 
Propiedad de 4 recamaras.
Cada recamara con baño propio.
Una recamara en planta baja u oficina.
Construccion de ladrillo (Capuchino).",[],"['Recámaras\n4', 'Estacionamientos\n3', 'Baños\n4', 'Habitaciones (en total)\n20', 'Construido (Año)\n2015', 'Terreno (m²)\n279']","$ 4,600,000","Ciudad Juárez Centro, Ciudad Juárez"
170,"Casa en venta Ciudad Juárez Chihuahua Fraccionamiento Pueblo del Sol. Casa de 2 plantas, cochera eléctrica, estacionamiento para 2 autos, sala, comedor, cocina con cocina integral, área de lavado, 3 recamaras con closets, 3 baños completos, recamara principal con baño y walking closet, estancia, patio, alberca, 2 minisplits, boiler y unidad paquete (aire acondicionado y calefacción)",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n3', 'Habitaciones (en total)\n6', 'Construido (Año)\n2000', 'Construidos (m²)\n249', 'Terreno (m²)\n238']","$ 4,988,750","Partido Senecu, Ciudad Juárez"
171,"Hermosa Residencia en Venta, dentro de fraccionamiento Residencial Cerrada del Sol, con acabados de exquisita calidad, ubicado en la primera entrada de Campos Elíseos, cercana a Universidad Tecnológico de Monterrey, hospital Ángeles, Plazas comerciales como Plaza Bistró, Applebees, Rocco café entre otros restaurantes.
La hermosa propiedad consta de 513 m2 de terreno y 364m2 de construcción, entrando su cálido recibidor se encuentra con sus hermosas escaleras con acabado de encino y mármol, en planta alta nos recibe una estancia con spotlights y molduras que llenan de detalle su espacio. Recorremos el pasillo que nos lleva a las tres hermosas recamaras, cada una con walk in Closet y baño propio. La recamara principal tiene el más grande de los closets, y tiene tina de hidromasaje en su baño. Una buena forma de pasar momentos de calidad, en una casa con acabados de alta calidad.",[],"['Recámaras\n3', 'Baños\n5', 'Habitaciones (en total)\n14', 'Construido (Año)\n2015', 'Construidos (m²)\n458', 'Terreno (m²)\n513']","$ 9,000,000","Cerrada del Sol I, Ciudad Juárez"
172,"¡VIVE BIEN Y DE TUS RENTAS: CASA CON DEPARTAMENTO INDEPENDIENTE!
Es una linda y amplia casa con la suficiente comodidad como para vivir tranquilo y al mismo tiempo con mucha alegría; en un ambiente de relax y prosperidad; se respira paz de hogar muy familiar. El lote cuenta con dos edificaciones contiguas la una de la otra, con suficiente espacio para ser independientes y tener la posibilidad de convivir en quietud y calma. El departamento puede ser rentado y visto como una fuente alternativa de ingreso.",[],"['Recámaras\n5', 'Estacionamientos\n3', 'Baños\n3', 'Habitaciones (en total)\n18', 'Construido (Año)\n2015', 'Construidos (m²)\n208', 'Terreno (m²)\n234']","$ 1,595,000","Horizontes del Sur, Ciudad Juárez"
173,"CONCEPTO  CASA HABITACIÓN 
DESCUBRE LA POSIBILIDAD DE VIVIR CÓMODAMENTE EN UNA ZONA  TRANQUILA  A ESCASOS MINUTOS DE:
CENTROS COMERCIALES 
CLÍNICAS 
COLEGIO
RESTAURANTES",[],"['Recámaras\n4', 'Estacionamientos\n15', 'Baños\n2', 'Habitaciones (en total)\n15', 'Construido (Año)\n2015', 'Construidos (m²)\n248', 'Terreno (m²)\n400']","$ 2,150,000","Zacatecas, Ciudad Juárez"
174,"Fracc. Entre cuatro siglos y francisco villarreal
Estilo conteporaneo , amplias, con patio.

3 recámaras
2 1/2 baños","['Patio', 'Totalmente cercado', 'Área de juegos infantiles']","['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n2', 'Construidos (m²)\n125', 'Terreno (m²)\n131', 'Disponible desde\n08/03/21']","$ 1,800,000",Ciudad Juárez
175,"Descubre lo que es vivir con un estilo exclusivo, moderno y con lujo
Tres modelos en $3,235,000 - $3,532,000 - $4,062,000 pesos
Ubicado en la zona dorada de la ciudad. A tan solo 5 min de centro comercial Las Misiones
3 tipos de casas: Lote tipo de 171m2 de terreno
Superficie de construcción 208m2, 226m2 y 268m2 respectivamente",[],"['Recámaras\n3', 'Baños\n3', 'Habitaciones (en total)\n18', 'Construido (Año)\n2015', 'Construidos (m²)\n208', 'Terreno (m²)\n171']","$ 3,235,000","San José, Ciudad Juárez"
176,"!!!  Solo  contado !!!

Propiedad ideal para casa habitación o negocio 
A 10 mts del blvd. Zaragoza 
El granjero ",[],"['Estacionamientos\n2', 'Recámaras\n4', 'Baños\n3', 'Construidos (m²)\n194', 'Terreno (m²)\n413']","$ 1,625,000",Ciudad Juárez
177,"SE VENDE CASA EQUIPADA, REMODELADA Y LISTA PARA HABITAR EN FRACCIONAMIENTO PRIVADO SANTA MONICA
3 Recámaras
1 1/2 Baños
Sala
Comedor",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n1', 'Construido (Año)\n2015', 'Construidos (m²)\n105', 'Terreno (m²)\n130']","$ 1,480,000","Santa Mónica, Ciudad Juárez"
178,"Código: 3528990 - CASA CON ALBERCA FRACC. CÓRDOVA AMÉRICAS  3,300,000Se vende amplia casa con Alberca en excelente ubicación cerca del puente libre y la Universidad. Cochera para 6 carros Sala Comedor Cocina 3 recámaras la principal con baño, sauna y closet vestidor 3 1/2 Baños Patio con alberca grande, Palapa, regadera y baño Cuarto de almacén, Área para lavadora y secadora, Portón eléctrico en cochera, Aire,calefacción y boiler.Terreno: 335.76 m2Construcción: 147.30 m2Alberca: 82.05 m2 ",[],"['Estacionamientos\n6', 'Construido (Año)\n2021', 'Construidos (m²)\n147', 'Terreno (m²)\n335']","$ 3,300,000","Álamos de San Lorenzo, Ciudad Juárez"
179,"Preciosa casa en venta fraccionamiento la moraleja, sector galgodromo.
Fraccionamiento privado, cerca de cruce internacional puente libre,  centros comerciales, farmacias, hospital, fáciles vías de acceso, cerca de av. Vicente guerrero, calle arizona y cuatro siglos,
Precio de venta $4,900,000 mn
Terreno 300 m2",[],"['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n2.5', 'Construidos (m²)\n265', 'Terreno (m²)\n300']","$ 4,900,000",Ciudad Juárez
180,"EXCELENTE PROPIEDAD CON ALBERCA Y EXCELENTE DISTRIBUCION
FRACCIONAMIENTO EL CID ATRAS DE WALMART EJERCITO
AREA DE FIESTAS CON ALBERCA CLIMATIZADA,JACUZZI,BARRA CON ASADOR Y REFRI
4 RECAMARAS
SALA
COMEDOR",[],"['Recámaras\n4', 'Estacionamientos\n2', 'Baños\n4', 'Habitaciones (en total)\n14', 'Construido (Año)\n2015', 'Terreno (m²)\n277']","US$ 420,000","El Cid, Ciudad Juárez"
181,"Bella casa en venta en fraccionamiento privado, dos casetas y guardias
PATIO  AMPLIO
3 recámaras
1 baño completo en planta alta 
1/2 baño en planta baja",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n1', 'Habitaciones (en total)\n8', 'Construido (Año)\n2015', 'Construidos (m²)\n87', 'Terreno (m²)\n130']","$ 1,000,000","La Rosita, Ciudad Juárez"
182,"Hermosa propiedad en venta en obra blanca 
3 recamaras
 sala, cocina, comedor, 
2.5 baños, 
estilo contemporáneo,
 fraccionamiento cerrado, 
excelente ubicación, pisos de cerámica",[],"['Recámaras\n3', 'Baños\n2', 'Habitaciones (en total)\n3', 'Construido (Año)\n2015', 'Construidos (m²)\n136', 'Terreno (m²)\n65']","$ 2,250,000","Villa San Angel, Ciudad Juárez"
183,"Venta casa fracc. Misiones del sur , hermosa residencia frente a parque
privada de sólo 6 casas
atrás del canal 44
Cd. Juarez, chih.
//planta baja//
-vestíbulo
-oficina despacho con librero
-baño completo
-sala con chimenea
-comedor formal
-cocina amplia con amplia alacena
-cuarto de servicio con baño y mini vestidor
-área de lavandería
-cochera para 4 autos
-sótano grande salón de juegos #1

-recámara principal con vestidor , área para ejercitar , baño con jacuzzi
-2 recamaras secundarias con closets y otra con vestidor
-1 baño completo
-estacia amplia y cuarto de juegos #2
-exterior patio amplio con asador y medio baño
**equipamiento
-3 master cool
-3 calefacciones
-unidad paquete rec. Principal
-cisterna con hidroneumatico y suavizador
-boiler
-lámparas , candiles ,
-cortinas , persianas","['Aire acondicionado', 'Armarios empotrados', 'Calefacción', 'Gimnasio', 'Cocina Equipada', 'Estudio', 'Cuarto de servicio', 'Garaje', 'Patio', 'Jardín', 'Área de juegos infantiles']","['Estacionamientos\n4', 'Recámaras\n4', 'Baños\n3', 'Construidos (m²)\n500', 'Terreno (m²)\n493', 'Disponible desde\n05/09/20']","$ 6,195,000","Misiones del Sur, Ciudad Juárez"
184,"✨ Se vende hermosa casa, INTELIGENTE ¡totalmente nueva y equipada! Lista para acondicionar. ✨ Excelente terreno, accesibilidad para Puentes Internacionales. 
Ubicación:  Colonia Hidalgo. Muy cerca de puentes internacionales 
Precio $1,900,000 negociable ¡aceptamos créditos y se necesita enganche en efectivo! 
SE ENTREGA CON:",[],"['Recámaras\n3', 'Estacionamientos\n1', 'Baños\n2', 'Habitaciones (en total)\n7', 'Construido (Año)\n2015', 'Construidos (m²)\n135', 'Terreno (m²)\n175']","$ 1,900,000","Hidalgo, Ciudad Juárez"
185,"Casa en venta Ciudad Juárez Chihuahua Fraccionamiento La Cañada I. Estacionamiento enrejado y techado para 1 auto, casa de 1 planta, pisos de cerámica, sala/comedor, cocina, 2 recamaras, 1 baño completo, aire acondicionado, boiler, casa con aislamiento térmico, área de almacen en el patio y tejaban. APLICA CUALQUIER TIPO DE CRÉDITO",[],"['Recámaras\n3', 'Estacionamientos\n1', 'Baños\n1', 'Habitaciones (en total)\n4', 'Construido (Año)\n2005', 'Construidos (m²)\n82', 'Terreno (m²)\n207']","$ 965,000","La Cañada, Ciudad Juárez"
186,"AHORA SI ☑️  Tu propia Casa
Álamos II cerca de av Talamas Camandari

Tenemos dos modelos:
✔️MODELO OPALO",[],"['Recámaras\n2', 'Estacionamientos\n1', 'Baños\n1', 'Habitaciones (en total)\n6', 'Construido (Año)\n2015', 'Construidos (m²)\n47', 'Terreno (m²)\n120']","$ 535,000","Ciudad Juárez Centro, Ciudad Juárez"
187,"CASA EN VENTA EN LA CUESTA
$ 1,550,000 
**SOLO CONTADO**
Metros de terreno: 190 m2
Superficie construida: 208 m2",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n2', 'Habitaciones (en total)\n10', 'Construido (Año)\n2015', 'Terreno (m²)\n190']","$ 1,550,000","La Cuesta 1, Ciudad Juárez"
188,"UN PISO PARA VIVIR MÁS CÓMODAMENTE
Cuando se trata de vivir con comodidad, frente a un amplio parquesito, con posibilidad de uso de suelo mixto (para negocio) y teniendo muy cerca de tiendas de conveniencia, supermercados, avenidas principales, importantes centros industriales y una zona dinámica como para conjugar tu casa con un pequeño emprendimiento, aquí es tu lugar. ",[],"['Recámaras\n3', 'Estacionamientos\n1', 'Baños\n1', 'Habitaciones (en total)\n12', 'Construido (Año)\n2015', 'Construidos (m²)\n106', 'Terreno (m²)\n120']","$ 990,000","Horizontes del Sur, Ciudad Juárez"
189,"Se vende casa de 1 piso  lopez mateos #1786 col. Partido escobedo  está en remodelación pero puede ofertar si la quiere sin remodelar !!

Habitaciones: 3
Baños completos: 2
Medios baños: 1
Niveles: 1","['Aire acondicionado', 'Calefacción', 'Estacionamiento techado']","['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n2', 'Construidos (m²)\n214', 'Terreno (m²)\n467', 'Disponible desde\n19/07/20']","$ 3,400,000","Partido Escobedo, Ciudad Juárez"
190,"Ubicada en una de las zonas de mas plusvalia en nuestra ciudad, cerca de Centro Comercial Misiones, Consulado, Colegios, Hospitales y acceso a Avenidas Principales.  Disfruta de esta preciosa Residencia con Recamara en Planta Baja, 4 Recamaras en total con 4 .5 baños, Estancia, Cocina, Sala, Comedor y Cuarto de Lavanderia. Con acceso controlado, cerco electrificado. Excelentes acabados, Porcelanato en toda la casa, Vidirio templado en Escaleras, preparacion para Refrigeracion, Vidrios dobles, de Ladrillo. En este privado disfrutaras de su Casa Club y Gimnasio equipado , asi como sus amplios Parques y areas verdes. ",[],"['Recámaras\n4', 'Estacionamientos\n2', 'Baños\n3', 'Habitaciones (en total)\n12', 'Construido (Año)\n2015', 'Construidos (m²)\n261', 'Terreno (m²)\n190']","$ 4,083,000","Ciudad Juárez Centro, Ciudad Juárez"
191,"Ubicación: 
Residencial del Valle, calle Parral casi esquina con Júpiter
Recámaras:
3 | Principal con clóset y baño completo
Baños: ",[],"['Recámaras\n3', 'Estacionamientos\n4', 'Baños\n2', 'Habitaciones (en total)\n10', 'Construido (Año)\n2015', 'Construidos (m²)\n224', 'Terreno (m²)\n338']","$ 4,950,000","Ciudad Juárez Centro, Ciudad Juárez"
192,"Venta de Casa Excelente Ubicación Fracc La Parcela!! Calzada del Rio y Cuatro Siglos!! Casa Nueva!!
PRECIO $ 2,850,000
Terreno 156 mts
Construccion 190mts
3 Recámaras Principal muy amplia con closet y baño",[],"['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n2.5', 'Construidos (m²)\n190', 'Terreno (m²)\n156', 'Disponible desde\n15/11/20']","$ 2,850,000","La Parcela, Ciudad Juárez"
193,"CONCEPO RESIDENCIAL ( CASA HABITACION)
FRACCIONAMIENTO ALAMEDA GALGODROMO
DESCUBRE UNA NUEVA Y MEJOR FORMA DE VIVIR EN UNA DE LAS ZONAS MAS PRESTIGIADAS DE LA CIUDAD, QUE TE PERMITE FLUIR TANTO DE ENTRADA COMO DE SALIDA POR LAS AVENIDAS, 4 SIGLOS, Y  VICENTE GUERRERO. HERMOSA PROPIEDAD, IDEAL PARA VIVIR EN FAMILIA, Y CONVIVIR CON AMIGOS Y FAMILIARES, EN UN ENTONO  SEMI EQUIPADO. CON SEGURIDAD QUE TE PERMITIRA CONVERTIRTE EN UN GRAN ANFITRION PARA TUS REUNIONES.",[],"['Recámaras\n3', 'Estacionamientos\n4', 'Baños\n2', 'Habitaciones (en total)\n13', 'Construido (Año)\n2015', 'Construidos (m²)\n227', 'Terreno (m²)\n259']","$ 2,940,000","Alameda, Ciudad Juárez"
194,"Fraccionamiento san pablo ( privado ) cerca puente zaragoza.
Frente a parque, con acceso controlado.
Excelente ubicacion entre gomez morin y prol. Teofilo borunda.

Terreno:  120.0 m2","['Piso de loseta', 'Aire acondicionado', 'Calefacción', 'Cocina Equipada', 'Estudio', 'Totalmente cercado', 'Estacionamiento abierto', 'Área de juegos infantiles']","['Estacionamientos\n2', 'Recámaras\n4', 'Baños\n1.5', 'Construidos (m²)\n151', 'Terreno (m²)\n120', 'Disponible desde\n21/06/21']","$ 2,000,000","Gómez Morin y Prolongación Teófilo Borunda San Pablo, Ciudad Juárez"
195,"Hermosa propiedad de un piso en VENTA
♦Ubicación: Fraccionamiento Prados del Campestre 
Cuenta con:
4 recamaras 
3.1 baños
sala ",[],"['Recámaras\n4', 'Estacionamientos\n2', 'Baños\n3', 'Habitaciones (en total)\n15', 'Construido (Año)\n2015', 'Terreno (m²)\n275']","$ 3,400,000","Campestre, Ciudad Juárez"
196,"Casa en Venta Ciudad Juárez Chihuahua, Colonia Melchor Ocampo. Propiedad en venta para casa o unidades rentables con 1 recamara y 1 baño c/u, cuenta con patio, sala, comedor y cocina en área abierta, . NO APLICA NINGÚN TIPO DE CRÉDITO.",[],"['Recámaras\n2', 'Baños\n2', 'Habitaciones (en total)\n4', 'Construido (Año)\n1970', 'Construidos (m²)\n83', 'Terreno (m²)\n107']","$ 400,000","Melchor Ocampo, Ciudad Juárez"
197,"ESCRIBE UNA NUEVA HISTORIA en Las Acequias:
ESTUPENDA PROPIEDAD PARA CASA U OFICINA: DISFRUTA Y VIVE EN UN SECTOR DE MUY BUEN NIVEL EN EL CORAZÓN DE LA CIUDAD.",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n2', 'Habitaciones (en total)\n16', 'Construido (Año)\n2015', 'Construidos (m²)\n158', 'Terreno (m²)\n110']","$ 1,930,000","Las Acequias, Ciudad Juárez"
198,"CASA EN VENTA REMODELADA, EQUIPADA, FRACCIONAMIENTO COMPLEJO ROMA UBICADA CERCA DE CALLE SANTIAGO BLANCAS ZONA LAS TORRES CIUDADAD JUAREZ CHIHUAHUA
CASA RECIEN REMODELADA LISTA PARA HABITAR
CARACTERISTICAS:
3 RECAMARAS ",[],"['Estacionamientos\n2', 'Construido (Año)\n2015', 'Construidos (m²)\n110', 'Terreno (m²)\n120']","$ 2,200,000","Roma, Ciudad Juárez"
199,"Hermosa casa sobre calle durango Colonia Morelos II 
1,050,000
Hermosa con excelente ubicación, muy cerca del boulevard Zaragoza en Colonia Morelos II 
3 amplias recámaras ",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n1', 'Construido (Año)\n2015', 'Terreno (m²)\n126']","$ 1,050,000","Morelos 2, Ciudad Juárez"
200,"Se vende casa por la aeronautica
Casa en venta (frente a smart ponciano arriaga)
zona aeronáutica
terreno: 120 m²
const: 115 m²

- 4 recamaras
-2 baños
- a 2 cuadras de mercado de abasto",['Estacionamiento abierto'],"['Estacionamientos\n2', 'Recámaras\n4', 'Baños\n2', 'Construidos (m²)\n115', 'Terreno (m²)\n120', 'Disponible desde\n31/05/21']","$ 698,000","Aeropuerto, Ciudad Juárez"
201,"Fraccionamiento Oasis revolución
Muy cercana a parque y escuelas
Planta Baja
Cochera para un auto cerrada y techada.",[],"['Recámaras\n3', 'Estacionamientos\n1', 'Baños\n2', 'Habitaciones (en total)\n8', 'Construido (Año)\n2015', 'Construidos (m²)\n151', 'Terreno (m²)\n122']","$ 1,390,000","Oasis Revolución 1, Ciudad Juárez"
202,"Casa en venta en privada manantial, atrás de walmart ejército nacional.
Casa con amplios espacios y patio perfecto para tus reuniones.

Frente a parque.
Seguridad privada en el fraccionamiento
Cocina equipada.","['Aire acondicionado', 'Calefacción', 'Cocina Equipada', 'Garaje', 'Estacionamiento techado', 'Patio', 'Jardín']","['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n4.5', 'Construidos (m²)\n468.85', 'Terreno (m²)\n478.92']","$ 7,500,000",Del Manantial 2008 Ciudad Juárez
203,"Casa en venta en fracc. Hacienda la cantera ii, privado con vigilancia y entrada por gómez morín y parral o valle del sol. Ubicada en esquina y con terreno excedente, cuenta con 3 recámaras, la principal muy grande con un amplio vestidor bien equipado, 3.5 baños, estancia, sala, comedor, cocina integral, cuarto de lavado, terraza, un salón de reuniones con baño completo, cochera para 2 autos, buen patio con asador. Equipada con refrigeración y calefacción. Si necesita vender su casa para comprar otra, recurra a los profesionales. Cientos de historias de éxito nos respaldan. Bienvenidos créditos bancarios e infonavit.","['Piso de loseta', 'Aire acondicionado', 'Armarios empotrados', 'Calefacción', 'Jacuzzi', 'Cocina Equipada', 'Sistema de alarma', 'Estudio', 'Cuarto de servicio', 'Balcón', 'Estacionamiento techado', 'Terraza', 'Jardín']","['Estacionamientos\n3', 'Recámaras\n3', 'Baños\n3.5', 'Construidos (m²)\n297.19', 'Terreno (m²)\n207.26', 'Disponible desde\n13/05/21']","$ 3,550,000","Hacienda Santa Catalina 2350 Hacienda La Cantera, Ciudad Juárez"
